active_edges,bits_per_token,factor_a_nnz,factor_a_shape,factor_b_nnz,factor_b_shape,max_components,mean_active_edges,mean_components,method,min_components,objective_relative_error,per_token_error_target,relative_error,sparsity_requested,total_bits
,23155.206141882376,,,,,55,17430.0,4.5390625,svd_omp_dictionary_counted,1,,0.657094972067039,0.6466506123542786,,47421862.178575106
,23147.669440681635,,,,,54,16179.375,4.21337890625,svd_omp_dictionary_counted,1,,0.6626256983240223,0.6511805653572083,,47406427.01451599
,23140.503827910783,,,,,52,14992.5,3.904296875,svd_omp_dictionary_counted,1,,0.6681564245810055,0.6556053161621094,,47391751.83956128
,23133.967325881917,,,,,50,13914.375,3.62353515625,svd_omp_dictionary_counted,1,,0.6736871508379888,0.660118043422699,,47378365.083406165
,23128.01388015872,,,,,48,12937.5,3.369140625,svd_omp_dictionary_counted,1,,0.6792178770949721,0.6643298864364624,,47366172.42656506
,23122.890292275697,,,,,47,12097.5,3.150390625,svd_omp_dictionary_counted,1,,0.6847486033519553,0.6681107878684998,,47355679.31858063
,23118.293937566214,,,,,45,11347.5,2.955078125,svd_omp_dictionary_counted,1,,0.6902793296089386,0.6721242666244507,,47346265.984135605
,23117.85677206267,,,,,45,11276.25,2.9365234375,svd_omp_dictionary_counted,1,,0.6908460905726849,0.6724935173988342,,47345370.66918435
,23113.490899345074,,,,,44,10567.5,2.751953125,svd_omp_dictionary_counted,1,,0.6958100558659217,0.6765028834342957,,47336429.36185871
,23109.365837382375,,,,,42,9900.0,2.578125,svd_omp_dictionary_counted,1,,0.701340782122905,0.6804360747337341,,47327981.2349591
,23105.568756723063,,,,,40,9286.875,2.41845703125,svd_omp_dictionary_counted,1,,0.7068715083798882,0.6845226287841797,,47320204.813768834
,23102.10410788172,,,,,39,8730.0,2.2734375,svd_omp_dictionary_counted,1,,0.7124022346368715,0.6886526346206665,,47313109.212941766
,23098.874071611055,,,,,37,8212.5,2.138671875,svd_omp_dictionary_counted,1,,0.7179329608938547,0.6924741864204407,,47306494.09865944
,23095.796710778173,,,,,36,7721.25,2.0107421875,svd_omp_dictionary_counted,1,,0.723463687150838,0.6967705488204956,,47300191.6636737
,23093.661651522256,,,,,35,7381.875,1.92236328125,svd_omp_dictionary_counted,1,,0.7272827528804983,0.6998419165611267,,47295819.06231758
,23092.591988473407,,,,,34,7211.25,1.8779296875,svd_omp_dictionary_counted,1,,0.7289944134078212,0.7014557123184204,,47293628.39239354
,23089.505310105313,,,,,33,6721.875,1.75048828125,svd_omp_dictionary_counted,1,,0.7345251396648045,0.7066697478294373,,47287306.87509568
,23086.88142017806,,,,,32,6305.625,1.64208984375,svd_omp_dictionary_counted,1,,0.7400558659217877,0.7112411260604858,,47281933.148524664
,23084.3093506809,,,,,30,5898.75,1.5361328125,svd_omp_dictionary_counted,1,,0.7455865921787709,0.7159769535064697,,47276665.55019448
,23081.639936286512,,,,,29,5476.875,1.42626953125,svd_omp_dictionary_counted,1,,0.7511173184357541,0.7207238078117371,,47271198.58951478
,23079.642181467534,,,,,28,5160.0,1.34375,svd_omp_dictionary_counted,1,,0.7566480446927374,0.7243391871452332,,47267107.18764551
,23078.061998965306,,,,,27,4908.75,1.2783203125,svd_omp_dictionary_counted,1,,0.7621787709497206,0.72743821144104,,47263870.97388095
,23077.35758092286,,,,,26,4796.25,1.2490234375,svd_omp_dictionary_counted,1,,0.7656411606801803,0.7287362217903137,,47262428.32573002
,23076.970689536214,,,,,26,4734.375,1.23291015625,svd_omp_dictionary_counted,1,,0.7677094972067039,0.7295094132423401,,47261635.97217017
,23076.01372623625,,,,,24,4580.625,1.19287109375,svd_omp_dictionary_counted,1,,0.7732402234636871,0.7311631441116333,,47259676.11133184
,23075.49065726994,,,,,23,4496.25,1.1708984375,svd_omp_dictionary_counted,1,,0.7787709497206704,0.7321483492851257,,47258604.86608884
,23074.981883949702,,,,,22,4413.75,1.1494140625,svd_omp_dictionary_counted,1,,0.7843016759776535,0.7330260276794434,,47257562.89832899
,23074.73550787678,,,,,21,4372.5,1.138671875,svd_omp_dictionary_counted,1,,0.7898324022346368,0.7333335280418396,,47257058.320131645
,23074.53519924812,,,,,20,4338.75,1.1298828125,svd_omp_dictionary_counted,1,,0.79536312849162,0.7335116267204285,,47256648.08806015
,23074.37156434312,,,,,19,4310.625,1.12255859375,svd_omp_dictionary_counted,1,,0.8008938547486033,0.7336196899414062,,47256312.96377471
,23074.24057591123,,,,,18,4288.125,1.11669921875,svd_omp_dictionary_counted,1,,0.8060226708332452,0.733720064163208,,47256044.6994662
,23074.22857245285,,,,,18,4286.25,1.1162109375,svd_omp_dictionary_counted,1,,0.8064245810055866,0.7337363958358765,,47256020.11638343
,23074.11003857407,,,,,17,4265.625,1.11083984375,svd_omp_dictionary_counted,1,,0.8119553072625698,0.7337759733200073,,47255777.35899969
,23073.991958979346,,,,,16,4245.0,1.10546875,svd_omp_dictionary_counted,1,,0.8174860335195531,0.7338285446166992,,47255535.5319897
,23073.907082342903,,,,,15,4230.0,1.1015625,svd_omp_dictionary_counted,1,,0.8230167597765363,0.7338508367538452,,47255361.704638265
,23073.789763223183,,,,,14,4209.375,1.09619140625,svd_omp_dictionary_counted,1,,0.8285474860335196,0.7338848114013672,,47255121.43508108
,23073.715093401825,,,,,13,4196.25,1.0927734375,svd_omp_dictionary_counted,1,,0.8340782122905027,0.7339052557945251,,47254968.51128694
,23073.596056239727,,,,,13,4175.625,1.08740234375,svd_omp_dictionary_counted,1,,0.839608938547486,0.7339476943016052,,47254724.72317896
,23073.520989381992,,,,,12,4162.5,1.083984375,svd_omp_dictionary_counted,1,,0.8451396648044692,0.7339691519737244,,47254570.98625432
,23073.499463107866,,,,,11,4158.75,1.0830078125,svd_omp_dictionary_counted,1,,0.8485339859732748,0.733974277973175,,47254526.90044491
,23073.42390336327,,,,,11,4145.625,1.07958984375,svd_omp_dictionary_counted,1,,0.8506703910614525,0.7340009212493896,,47254372.154087976
,23073.326755120215,,,,,10,4128.75,1.0751953125,svd_omp_dictionary_counted,1,,0.8562011173184357,0.734031617641449,,47254173.1944862
,23073.283305846813,,,,,10,4121.25,1.0732421875,svd_omp_dictionary_counted,1,,0.861731843575419,0.7340468168258667,,47254084.21037427
,23073.142095708266,,,,,9,4096.875,1.06689453125,svd_omp_dictionary_counted,1,,0.8672625698324022,0.7340947389602661,,47253795.01201053
,23073.120220776033,,,,,9,4093.125,1.06591796875,svd_omp_dictionary_counted,1,,0.8727932960893854,0.734100878238678,,47253750.212149315
,23072.955092792017,,,,,9,4065.0,1.05859375,svd_omp_dictionary_counted,1,,0.8783240223463686,0.7341684699058533,,47253412.03003805
,23072.933133962306,,,,,8,4061.25,1.0576171875,svd_omp_dictionary_counted,1,,0.8838547486033519,0.7341746687889099,,47253367.0583548
,23072.867005780732,,,,,8,4050.0,1.0546875,svd_omp_dictionary_counted,1,,0.8893854748603351,0.7342008352279663,,47253231.62783894
,23072.74567579113,,,,,7,4029.375,1.04931640625,svd_omp_dictionary_counted,1,,0.8932874364530782,0.7342456579208374,,47252983.14402024
,23072.712326730198,,,,,7,4023.75,1.0478515625,svd_omp_dictionary_counted,1,,0.9004469273743017,0.7342591285705566,,47252914.845143445
,23072.556588265255,,,,,6,3997.5,1.041015625,svd_omp_dictionary_counted,1,,0.9059776536312849,0.73431795835495,,47252595.89276724
,23072.432974364772,,,,,6,3976.875,1.03564453125,svd_omp_dictionary_counted,1,,0.9170391061452514,0.7343651652336121,,47252342.73149905
,23072.36561915946,,,,,5,3965.625,1.03271484375,svd_omp_dictionary_counted,1,,0.9225698324022346,0.7343923449516296,,47252204.788038574
,23072.342750596632,,,,,5,3961.875,1.03173828125,svd_omp_dictionary_counted,1,,0.9281005586592178,0.7343994975090027,,47252157.9532219
,23072.172422222124,,,,,4,3933.75,1.0244140625,svd_omp_dictionary_counted,1,,0.9336312849162011,0.7344715595245361,,47251809.12071091
,23072.160705308997,,,,,4,3931.875,1.02392578125,svd_omp_dictionary_counted,1,,0.9404012771623335,0.7344743013381958,,47251785.12447283
,23072.080111943975,,,,,4,3918.75,1.0205078125,svd_omp_dictionary_counted,1,,0.9446927374301676,0.734510064125061,,47251620.06926126
,23071.976491903235,,,,,3,3901.875,1.01611328125,svd_omp_dictionary_counted,1,,0.9502234636871508,0.7345558404922485,,47251407.855417825
,23071.847319313598,,,,,3,3881.25,1.0107421875,svd_omp_dictionary_counted,1,,0.9612849162011172,0.7346150875091553,,47251143.30995425
,23071.777017834844,,,,,2,3870.0,1.0078125,svd_omp_dictionary_counted,1,,0.9668156424581005,0.7346469759941101,,47250999.33252576
,23071.62097287587,,,,,2,3845.625,1.00146484375,svd_omp_dictionary_counted,1,,0.977877094972067,0.7347195148468018,,47250679.75244978
,23071.58496250072,,,,,1,3840.0,1.0,svd_omp_dictionary_counted,1,,0.9834078212290502,0.7347357869148254,,47250606.00320148
,23046.0,,,,,0,0.0,0.0,svd_omp_dictionary_counted,0,,1.0,1.0,,47198208.0
1651505,14224.359708563788,147455,"[768, 768]",1504050,"[768, 3072]",,,,swd_dsf,,0.02249881411778387,,0.022498812526464462,0.3,29131488.68313864
1179646,10588.603182411178,147455,"[768, 768]",1032191,"[768, 3072]",,,,swd_dsf,,0.05765889969348094,,0.05765889585018158,0.5,21685459.317578092
825751,7681.837317143486,147455,"[768, 768]",678296,"[768, 3072]",,,,swd_dsf,,0.10486601423289134,,0.10486601293087006,0.65,15732402.82550986
589822,5643.657300730867,147455,"[768, 768]",442367,"[768, 3072]",,,,swd_dsf,,0.1550132022222691,,0.15501318871974945,0.75,11558210.151896816
424671,4152.873704742566,147455,"[768, 768]",277216,"[768, 3072]",,,,swd_dsf,,0.20717382020509667,,0.20717380940914154,0.82,8505085.347312775
306706,3040.491409674606,147455,"[768, 768]",159251,"[768, 3072]",,,,swd_dsf,,0.2620242314544608,,0.2620242238044739,0.87,6226926.407013593
235927,2342.5918409959177,147455,"[768, 768]",88472,"[768, 3072]",,,,swd_dsf,,0.31203683862471276,,0.3120368421077728,0.9,4797628.090359639
